park,summit,aspect,transition,sciname,slope,sitelat,siteelev,site.probD,site.s.probD,family,genus,species,perenneating,leaves,habit,taxunit,startyear,startcover,endyear,endcover,changecover,propchangecover,latmin1090,latmax1090,latmean1090,latmedian1090,latrange1090,min.tmean,mean.tmean,max.tmean,min.snowdays,mean.snowdays,max.snowdays,min.wy.ppt,mean.wy.ppt,max.wy.ppt,min.pet,mean.pet,max.pet,min.aet,mean.aet,max.aet,min.cwd,mean.cwd,max.cwd,min.gs.ppt,mean.gs.ppt,max.gs.ppt,min.gdd,mean.gdd,max.gdd,start.lower,start.upper,end.lower,end.upper,startcover0,endcover0,allcover0,expanded,contracted,nochange,no0,climPC1,climPC2
GNP,SWD,S,SWD2,Luzula spicata,11,48.870238,2717,1.080618684228386e-5,0.11171729098503735,Juncaceae,Luzula,spicata,below,D,gram,monocot,2009,0,2014,0,0,0,37.427384000000004,60.166667,43.43978615275566,43.694827,24.876346,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,NA,NA,NA,NA,1,1,1,0,0,1,0,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Minuartia austromontana,11,48.870238,2717,8.091414020920345e-5,0.41926725482050414,Caryophyllaceae,Minuartia,austromontana,above,D,forb,dicot,2009,0,2014,0,0,0,44.135533,56.9,47.788831450000004,47.6131,13.5229,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,NA,NA,NA,NA,1,1,1,0,0,1,0,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Minuartia rubella,11,48.870238,2717,1.702133176316776e-5,0.34114515413035235,Caryophyllaceae,Minuartia,rubella,above,D,forb,dicot,2009,0,2014,0,0,0,37.556132,68.878259,53.80120925554676,55.71,34.779119,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,0,0,0,200,1,1,1,0,0,1,0,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Achillea millefolium,11,48.870238,2717,3.2717699931726653e-7,0.00323322201253465,Asteraceae,Achillea,millefolium,below,D,forb,dicot,2009,0,2014,0,0,0,32.9799,47.0327,39.88231753353842,40.13694444,31.954369999999997,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,NA,NA,NA,NA,1,1,1,0,0,1,0,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Poa alpina,11,48.870238,2717,1.131396217863749e-5,0.16979031698561672,Poaceae,Poa,alpina,below,D,gram,monocot,2009,0,2014,0,0,0,37.75694444,66.1333,51.0993581142799,48.689444,30.180300000000003,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,100,100,100,100,1,1,1,0,0,1,0,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Poa glauca,11,48.870238,2717,1.1304467903630032e-5,0.3042257919379929,Poaceae,Poa,glauca,below,D,gram,monocot,2009,0,2014,0,0,0,39.933336,70.48,61.42867523209827,63.75,37.1047,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,0,200,0,100,1,1,1,0,0,1,0,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Draba incerta,11,48.870238,2717,5.393059709844763e-5,0.31462430903345406,Brassicaceae,Draba,incerta,below,D,forb,dicot,2009,0,2014,0,0,0,43.753331,57.6667,47.46339222330097,47.1149,20.267561100000002,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,0,0,0,100,1,1,1,0,0,1,0,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Myosotis asiatica,11,48.870238,2717,2.165483358938962e-5,0.13524757871657644,Boraginaceae,Myosotis,asiatica,below,D,forb,dicot,2009,0,2014,0,0,0,40.3251,59.6,46.247607703125,45.052617,20.561052000000004,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,NA,NA,NA,NA,1,1,1,0,0,1,0,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Festuca brachyphylla,11,48.870238,2717,4.713240727559881e-6,0.10384442073902068,Poaceae,Festuca,brachyphylla,below,D,gram,monocot,2009,0,2014,0,0,0,37.8999,73.6167,58.94079326232682,62.53,40.517529999999994,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,0,0,200,0,1,1,1,0,0,1,0,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Solidago multiradiata,11,48.870238,2717,6.497596404210476e-6,0.10919668460963625,Asteraceae,Solidago,multiradiata,below,D,forb,dicot,2009,0,2014,0,0,0,37.13972222,65.48,48.31703060681312,45.054809,32.231131010000006,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,NA,NA,NA,NA,1,1,1,0,0,1,0,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Stellaria longipes,11,48.870238,2717,8.691419914249267e-7,0.01788543747224964,Caryophyllaceae,Stellaria,longipes,below,D,forb,dicot,2009,0,2014,0,0,0,37.50662,73.5167,55.82815106064148,61.4186,40.747178,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,0,100,0,200,1,1,1,0,0,1,0,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Taraxacum scopulorum,11,48.870238,2717,3.1876435028027103e-9,8.570384564721567e-6,Asteraceae,Taraxacum,scopulorum,below,D,forb,dicot,2009,0,2014,0,0,0,37.4591,48.69392,39.541978426017074,39.020701,13.368707,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,NA,NA,NA,NA,1,1,1,0,0,1,0,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Trisetum spicatum,11,48.870238,2717,4.697363447576126e-6,0.07006895022188317,Poaceae,Trisetum,spicatum,below,D,gram,monocot,2009,0.3666666666666667,2014,0.5333333333333334,0.16666666666666674,0.3571428571428573,36.556822,65.85,45.76214695803549,44.12727,48.670199999999994,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,200,200,200,400,0,0,0,1,0,0,1,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Draba lonchocarpa,11,48.870238,2717,3.056543145719663e-5,0.5346665605723784,Brassicaceae,Draba,lonchocarpa,below,D,forb,dicot,2009,3.333333333333334e-4,2014,0.1,0.09966666666666667,0.9933554817275747,38.99528,61.24,47.199605513551305,45.941725000000005,24.33639,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,200,100,200,100,0,0,0,1,0,0,1,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Elymus trachycaulus,11,48.870238,2717,1.3793085256316744e-7,0.00329194611313744,Poaceae,Elymus,trachycaulus,below,D,gram,monocot,2009,0,2014,0,0,0,34.76,49.873678,41.064572183162014,40.6443,30.233678,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,100,100,0,0,1,1,1,0,0,1,0,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Polemonium viscosum,11,48.870238,2717,3.2760968403536844e-6,0.01527773518939344,Polemoniaceae,Polemonium,viscosum,below,D,forb,dicot,2009,2,2014,1.4666666666666668,-0.5333333333333332,-0.2539682539682539,37.11902,45.044112,40.28951149264191,39.36333,9.749659,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,400,400,400,400,0,0,0,0,1,0,1,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Potentilla diversifolia,11,48.870238,2717,6.818988612790264e-6,0.0550733350899362,Rosaceae,Potentilla,diversifolia,below,D,forb,dicot,2009,0,2014,0,0,0,37.466667,59.75,42.591278308363435,40.084312335,31.2355556,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,NA,NA,NA,NA,1,1,1,0,0,1,0,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Smelowskia calycina,11,48.870238,2717,2.881511027649957e-5,0.2291781408710414,Brassicaceae,Smelowskia,calycina,below,D,forb,dicot,2009,0.06666666666666668,2014,0.1,0.033333333333333326,0.19999999999999993,37.996104,49.33333,43.53888288661799,44.4209365,11.924996999999998,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,NA,NA,NA,NA,0,0,0,1,0,0,1,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Saxifraga bronchialis,11,48.870238,2717,1.1488016124232154e-5,0.36730617355479395,Saxifragaceae,Saxifraga,bronchialis,above,E,forb,dicot,2009,0,2014,0,0,0,37.422472,67.98,51.869633685268795,48.74667,34.606,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,100,0,100,0,1,1,1,0,0,1,0,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Erigeron compositus,11,48.870238,2717,9.080378279520466e-6,0.1614900916086084,Asteraceae,Erigeron,compositus,below,D,forb,dicot,2009,0,2014,0,0,0,37.911111,60.7833,44.421884634209306,44.711389,26.68432,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,200,400,200,400,1,1,1,0,0,1,0,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Festuca baffinensis,11,48.870238,2717,3.9227318213438e-5,0.56638782560415,Poaceae,Festuca,baffinensis,below,D,gram,monocot,2009,0,2014,0,0,0,45.968947,76.0667,66.5488186394852,69.11375000000001,37.282999999999994,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,400,400,200,400,1,1,1,0,0,1,0,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Silene acaulis,11,48.870238,2717,1.64124829456357e-5,0.27662626388590955,Caryophyllaceae,Silene,acaulis,above,E,forb,dicot,2009,0,2014,0,0,0,37.723056,69.7,54.35825325852209,57.39165,34.374787000000005,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,100,0,0,0,1,1,1,0,0,1,0,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Saxifraga caespitosa,11,48.870238,2717,1.1040035571187905e-5,0.2805635880984377,Saxifragaceae,Saxifraga,caespitosa,above,E,forb,dicot,2009,0,2014,0,0,0,37.899632,71.1417,49.94668061975309,47.41667,35.8169,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,NA,NA,NA,NA,1,1,1,0,0,1,0,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD2,Sedum lanceolatum,11,48.870238,2717,4.898740955973472e-6,0.07135775347345766,Crassulaceae,Sedum,lanceolatum,above,E,forb,dicot,2009,0,2014,0,0,0,37.6254,47.986389,42.54911989284595,42.8006,15.084648,8.701,11.943833333333334,14.726,237,255.83333333333334,274,1306.91,1688.9516666666668,1908.5700000000008,1.3415883204409798,1.6192422480651687,1.8800307088426136,1.12614222017929,1.3126248669728866,1.5098535930280488,0.1412367230176974,0.30661738109228204,0.4668729425736462,276.6300000000001,358.37333333333333,508.7199999999998,169,179.5,192,NA,NA,NA,NA,1,1,1,0,0,1,0,4.339572407647406,0.2412611167617062
GNP,SWD,S,SWD3,Myosotis asiatica,11,48.870238,2717,2.165483358938962e-5,0.13524757871657644,Boraginaceae,Myosotis,asiatica,below,D,forb,dicot,2014,0,2019,0,0,0,40.3251,59.6,46.247607703125,45.052617,20.561052000000004,7.863,10.113833333333334,12.28,230,247.83333333333334,264,1434.1199999999994,1560.9133333333327,1673.9399999999994,1.582739122805924,1.7679240472888533,1.9423668225162825,0.6902249847345965,1.1956737902817391,1.5304827995257684,0.15015011695818514,0.5722502570071142,1.252141837781686,127.45999999999998,268.50166666666667,396.04,169,190.66666666666666,213,NA,NA,NA,NA,1,1,1,0,0,1,0,3.1139831465770085,-1.0428415590500284
GNP,SWD,S,SWD3,Minuartia rubella,11,48.870238,2717,1.702133176316776e-5,0.34114515413035235,Caryophyllaceae,Minuartia,rubella,above,D,forb,dicot,2014,0,2019,0,0,0,37.556132,68.878259,53.80120925554676,55.71,34.779119,7.863,10.113833333333334,12.28,230,247.83333333333334,264,1434.1199999999994,1560.9133333333327,1673.9399999999994,1.582739122805924,1.7679240472888533,1.9423668225162825,0.6902249847345965,1.1956737902817391,1.5304827995257684,0.15015011695818514,0.5722502570071142,1.252141837781686,127.45999999999998,268.50166666666667,396.04,169,190.66666666666666,213,0,200,100,200,1,1,1,0,0,1,0,3.1139831465770085,-1.0428415590500284
GNP,SWD,S,SWD3,Festuca baffinensis,11,48.870238,2717,3.9227318213438e-5,0.56638782560415,Poaceae,Festuca,baffinensis,below,D,gram,monocot,2014,0,2019,0,0,0,45.968947,76.0667,66.5488186394852,69.11375000000001,37.282999999999994,7.863,10.113833333333334,12.28,230,247.83333333333334,264,1434.1199999999994,1560.9133333333327,1673.9399999999994,1.582739122805924,1.7679240472888533,1.9423668225162825,0.6902249847345965,1.1956737902817391,1.5304827995257684,0.15015011695818514,0.5722502570071142,1.252141837781686,127.45999999999998,268.50166666666667,396.04,169,190.66666666666666,213,200,400,200,200,1,1,1,0,0,1,0,3.1139831465770085,-1.0428415590500284
GNP,SWD,S,SWD3,Festuca brachyphylla,11,48.870238,2717,4.713240727559881e-6,0.10384442073902068,Poaceae,Festuca,brachyphylla,below,D,gram,monocot,2014,0,2019,0,0,0,37.8999,73.6167,58.94079326232682,62.53,40.517529999999994,7.863,10.113833333333334,12.28,230,247.83333333333334,264,1434.1199999999994,1560.9133333333327,1673.9399999999994,1.582739122805924,1.7679240472888533,1.9423668225162825,0.6902249847345965,1.1956737902817391,1.5304827995257684,0.15015011695818514,0.5722502570071142,1.252141837781686,127.45999999999998,268.50166666666667,396.04,169,190.66666666666666,213,200,0,100,0,1,1,1,0,0,1,0,3.1139831465770085,-1.0428415590500284
GNP,SWD,S,SWD3,Luzula spicata,11,48.870238,2717,1.080618684228386e-5,0.11171729098503735,Juncaceae,Luzula,spicata,below,D,gram,monocot,2014,0,2019,0,0,0,37.427384000000004,60.166667,43.43978615275566,43.694827,24.876346,7.863,10.113833333333334,12.28,230,247.83333333333334,264,1434.1199999999994,1560.9133333333327,1673.9399999999994,1.582739122805924,1.7679240472888533,1.9423668225162825,0.6902249847345965,1.1956737902817391,1.5304827995257684,0.15015011695818514,0.5722502570071142,1.252141837781686,127.45999999999998,268.50166666666667,396.04,169,190.66666666666666,213,NA,NA,NA,NA,1,1,1,0,0,1,0,3.1139831465770085,-1.0428415590500284
GNP,SWD,S,SWD3,Minuartia austromontana,11,48.870238,2717,8.091414020920345e-5,0.41926725482050414,Caryophyllaceae,Minuartia,austromontana,above,D,forb,dicot,2014,0,2019,0,0,0,44.135533,56.9,47.788831450000004,47.6131,13.5229,7.863,10.113833333333334,12.28,230,247.83333333333334,264,1434.1199999999994,1560.9133333333327,1673.9399999999994,1.582739122805924,1.7679240472888533,1.9423668225162825,0.6902249847345965,1.1956737902817391,1.5304827995257684,0.15015011695818514,0.5722502570071142,1.252141837781686,127.45999999999998,268.50166666666667,396.04,169,190.66666666666666,213,NA,NA,NA,NA,1,1,1,0,0,1,0,3.1139831465770085,-1.0428415590500284
GNP,SWD,S,SWD3,Achillea millefolium,11,48.870238,2717,3.2717699931726653e-7,0.00323322201253465,Asteraceae,Achillea,millefolium,below,D,forb,dicot,2014,0,2019,0,0,0,32.9799,47.0327,39.88231753353842,40.13694444,31.954369999999997,7.863,10.113833333333334,12.28,230,247.83333333333334,264,1434.1199999999994,1560.9133333333327,1673.9399999999994,1.582739122805924,1.7679240472888533,1.9423668225162825,0.6902249847345965,1.1956737902817391,1.5304827995257684,0.15015011695818514,0.5722502570071142,1.252141837781686,127.45999999999998,268.50166666666667,396.04,169,190.66666666666666,213,NA,NA,NA,NA,1,1,1,0,0,1,0,3.1139831465770085,-1.0428415590500284
GNP,SWD,S,SWD3,Androsace septentrionalis,11,48.870238,2717,2.7469363583491447e-6,0.03353527446693533,Primulaceae,Androsace,septentrionalis,below,D,forb,dicot,2014,0,2019,0,0,0,35.15328099,64.14,41.16176596336436,39.015445,39.565,7.863,10.113833333333334,12.28,230,247.83333333333334,264,1434.1199999999994,1560.9133333333327,1673.9399999999994,1.582739122805924,1.7679240472888533,1.9423668225162825,0.6902249847345965,1.1956737902817391,1.5304827995257684,0.15015011695818514,0.5722502570071142,1.252141837781686,127.45999999999998,268.50166666666667,396.04,169,190.66666666666666,213,NA,NA,NA,NA,1,1,1,0,0,1,0,3.1139831465770085,-1.0428415590500284
